,danceability,energy,loudness,valence,acousticness,instrumentalness,tempo,kmeans
4345,0.6679999999999999,0.64,-6.983,0.625,0.0939,0.0,87.03,1
4346,0.8909999999999999,0.77,-6.124,0.8190000000000001,0.00862,0.0315,112.997,1
4347,0.711,0.843,-6.12,0.6829999999999999,0.119,0.0,145.989,1
4348,0.427,0.8440000000000001,-4.597,0.716,0.578,0.0,85.346,1
4349,0.823,0.5670000000000001,-4.392,0.372,0.0355,0.0,89.979,1
4350,0.643,0.7170000000000001,-4.876,0.46,0.184,0.0,90.893,1
4351,0.774,0.838,-3.914,0.924,0.0249,0.025,143.04,1
4352,0.884,0.6970000000000001,-6.022,0.322,0.0509,0.0,101.965,1
4353,0.5529999999999999,0.7559999999999999,-4.583,0.605,0.0923,0.0,94.487,1
4354,0.396,0.905,-3.948,0.514,0.00415,0.0,151.503,1
4355,0.797,0.502,-3.925,0.385,0.0154,0.0,106.997,1
4356,0.711,0.475,-7.394,0.4579999999999999,0.0734,0.0,129.934,1
4357,0.414,0.936,-2.407,0.74,0.0013599999999999,0.0,170.229,1
4358,0.69,0.8270000000000001,-4.263999999999999,0.445,0.104,0.00083,94.859,1
4359,0.7509999999999999,0.708,-5.645,0.509,0.0481,1.83e-05,108.97,1
4360,0.67,0.616,-6.122999999999999,0.523,0.573,0.0,120.129,1
4361,0.8140000000000001,0.899,-5.957999999999999,0.545,0.00727,0.2189999999999999,119.011,1
4362,0.851,0.8490000000000001,-3.383,0.8440000000000001,0.497,2.05e-06,120.014,1
4363,0.765,0.6659999999999999,-5.384,0.7559999999999999,0.102,0.0,87.00200000000001,1
4364,0.5479999999999999,0.75,-6.229,0.617,0.00834,2.81e-06,82.811,1
4365,0.602,0.938,-3.378,0.562,0.0164,0.0,168.417,1
4366,0.828,0.653,-6.245,0.575,0.214,3.25e-06,68.507,1
4367,0.75,0.391,-7.087000000000001,0.711,0.2769999999999999,5.99e-06,146.191,1
4368,0.813,0.59,-8.998,0.602,0.00106,5.07e-05,159.961,1
4369,0.593,0.5539999999999999,-9.286,0.489,0.476,0.0,151.953,0
4370,0.574,0.799,-5.734,0.4629999999999999,0.0129,2.63e-05,199.804,1
4371,0.8809999999999999,0.622,-4.149,0.633,0.187,0.0,91.989,1
4372,0.753,0.516,-5.164,0.826,0.191,0.0,122.019,1
4373,0.5,0.845,-5.015,0.539,0.0018399999999999,0.0,95.199,1
4374,0.446,0.701,-4.178999999999999,0.3939999999999999,0.0298,8.89e-06,159.958,1
4375,0.613,0.953,-3.435,0.537,0.00148,0.000582,105.046,1
4376,0.643,0.569,-7.459,0.275,0.544,2.17e-05,120.507,0
4377,0.579,0.8490000000000001,-5.218,0.581,0.108,0.0,100.021,1
4378,0.8959999999999999,0.552,-6.11,0.657,0.273,0.0,93.001,1
4379,0.416,0.546,-7.728,0.418,0.492,0.0,159.929,0
4380,0.5579999999999999,0.314,-10.623,0.267,0.7090000000000001,0.000319,125.59,0
4381,0.3979999999999999,0.284,-12.852,0.114,0.966,8.57e-05,109.599,0
4382,0.627,0.411,-9.476,0.4579999999999999,0.407,0.0,74.94,0
4383,0.616,0.71,-7.05,0.945,0.123,0.0,93.938,1
4384,0.517,0.8270000000000001,-3.665,0.885,0.102,0.0,76.968,1
4385,0.784,0.8109999999999999,-2.218,0.804,0.0983,0.0,104.97,1
4386,0.797,0.7,-7.876,0.715,0.0546,2.91e-06,104.932,1
4387,0.551,0.5589999999999999,-8.238,0.3,0.157,1.29e-05,82.009,1
4388,,,,,,,,0
4389,0.523,0.795,-2.92,0.484,0.00462,0.0,144.106,1
4390,0.55,0.5429999999999999,-8.395,0.562,0.379,0.0,82.76100000000001,1
4391,0.75,0.63,-5.511,0.722,0.0623,0.0,97.038,1
4392,0.866,0.875,-6.325,0.927,0.0897,1.47e-06,100.171,1
4393,0.69,0.509,-10.116,0.422,0.0080299999999999,2.1e-06,84.885,1
4394,0.51,0.847,-4.622,0.74,0.105,0.0,184.942,1
4395,0.949,0.6459999999999999,-3.728,0.927,0.0705,1.14e-05,121.007,1
4396,0.644,0.626,-7.242999999999999,0.3879999999999999,0.367,5.78e-06,128.029,1
4397,0.513,0.805,-6.917999999999999,0.69,0.0421,0.0,89.963,1
4398,0.838,0.469,-7.992000000000001,0.778,0.0358,0.0,139.975,1
4399,0.92,0.918,-2.072,0.915,0.38,2.71e-06,110.02,1
4400,0.6559999999999999,0.578,-8.97,0.556,0.235,0.0,94.514,1
4401,0.662,0.741,-5.406000000000001,0.4039999999999999,0.00165,0.0303,131.0,1
4402,0.944,0.511,-10.96,0.8420000000000001,0.042,0.00107,113.046,1
4403,0.638,0.6990000000000001,-5.54,0.66,0.0223,0.0,92.939,1
4404,0.29,0.8270000000000001,-3.451,0.45,0.000659,2.55e-06,167.08599999999998,1
4405,0.603,0.594,-7.922000000000001,0.748,0.0264,9.84e-05,129.774,1
4406,0.879,0.643,-3.709,0.5820000000000001,0.00603,1.42e-06,120.012,1
4407,0.5479999999999999,0.889,-4.682,0.425,0.00165,0.00109,90.04799999999999,1
4408,0.915,0.665,-4.89,0.693,0.273,5.93e-05,96.971,1
4409,0.456,0.432,-7.682,0.391,0.103,0.0,139.909,0
4410,0.691,0.929,-2.73,0.574,0.00877,0.0,130.899,1
4411,0.904,0.813,-7.105,0.81,0.0311,0.00697,125.461,1
4412,0.7659999999999999,0.49,-6.553,0.8320000000000001,0.21,0.0,134.143,1
4413,0.33,0.936,-3.66,0.2339999999999999,0.00108,0.0,148.112,1
4414,0.696,0.708,-6.952999999999999,0.524,0.0371,0.00431,96.87,1
4415,0.768,0.6409999999999999,-8.32,0.462,0.0002279999999999,0.000571,98.974,1
4416,0.578,0.6659999999999999,-7.1,0.591,0.0496,0.0,195.13,1
4417,0.542,0.8190000000000001,-3.735,0.7140000000000001,0.107,0.0,175.71099999999998,1
4418,0.8,0.496,-7.135,0.357,0.000298,0.0,128.29,1
4419,0.551,0.8959999999999999,-3.152,0.858,0.033,0.0,171.79,1
4420,0.807,0.785,-4.947,0.424,0.122,0.0,99.975,1
4421,0.675,0.501,-6.183,0.532,0.0541,0.0,139.861,1
4422,0.878,0.417,-6.799,0.904,0.0444,0.0,77.49,1
4423,0.88,0.8809999999999999,-5.143,0.519,0.0080299999999999,0.000144,102.517,1
4424,0.816,0.675,-8.23,0.615,0.0864,0.000143,151.444,1
4425,0.7140000000000001,0.6,-8.365,0.504,0.0465,0.0,82.01700000000001,1
4426,0.863,0.745,-2.718,0.774,0.0255,1.7800000000000002e-05,98.022,1
4427,0.8,0.688,-5.987,0.623,0.12,4.05e-06,123.929,1
4428,,,,,,,,0
4429,0.8170000000000001,0.8059999999999999,-4.606,0.805,0.027,9e-06,110.086,1
4430,0.5579999999999999,0.268,-9.238,0.184,0.8440000000000001,0.0,144.71200000000002,0
4431,0.384,0.921,-3.334,0.471,0.0948,0.0,89.92200000000001,1
4432,0.818,0.705,-6.678999999999999,0.772,0.00836,0.00233,138.559,1
4433,0.478,0.856,-4.881,0.4539999999999999,0.0192,0.0,91.998,1
4434,0.29,0.8270000000000001,-3.451,0.45,0.000659,2.55e-06,167.08599999999998,1
4435,0.499,0.8240000000000001,-4.7410000000000005,0.6990000000000001,0.00898,0.0,161.977,1
4436,0.7,0.5379999999999999,-5.952000000000001,0.1889999999999999,0.000204,0.0,136.518,1
4437,0.85,0.482,-6.684,0.217,0.0246,0.0,100.957,1
4438,0.513,0.877,-3.756,0.389,0.000932,0.0001629999999999,145.91899999999998,1
4439,0.63,0.519,-7.871,0.619,0.326,0.0,90.07,1
4440,0.5820000000000001,0.253,-11.43,0.294,0.8270000000000001,2.95e-05,90.184,0
4441,0.546,0.8140000000000001,-5.146,0.146,0.023,0.0,104.98,1
4442,0.563,0.746,-4.832,0.598,0.17,5.58e-06,186.118,1
4443,0.901,0.512,-6.468,0.638,0.00273,0.0,85.012,1
4444,0.905,0.55,-7.558,0.52,0.0628,0.0,100.813,1
4445,0.8340000000000001,0.652,-7.899,0.5479999999999999,0.000235,0.0933,95.015,1
4446,0.6709999999999999,0.499,-7.766,0.0854,0.00123,0.0,84.045,1
4447,0.69,0.877,-4.074,0.779,0.257,0.0,92.165,1
4448,0.8220000000000001,0.6729999999999999,-6.141,0.85,0.144,0.0,120.02,1
4449,0.727,0.736,-6.202999999999999,0.687,0.0743,0.00311,85.1,1
4450,0.523,0.898,-6.765,0.355,0.00491,0.0345,123.085,1
4451,0.423,0.862,-5.13,0.462,0.0079099999999999,0.0,154.746,1
4452,0.5920000000000001,0.6779999999999999,-4.4110000000000005,0.208,0.242,0.0,83.976,1
4453,0.74,0.7829999999999999,-5.367000000000001,0.812,0.0297,0.000308,100.011,1
4454,0.9,0.371,-5.433,0.7879999999999999,0.0443,0.0,100.015,1
4455,0.933,0.513,-13.203,0.595,0.00112,0.00248,102.017,1
4456,0.437,0.589,-4.834,0.165,0.231,0.0,133.631,0
4457,0.759,0.8909999999999999,-2.983,0.5870000000000001,0.0298,0.0,98.579,1
4458,0.605,0.584,-7.042999999999999,0.4639999999999999,0.286,0.0,125.802,1
4459,0.636,0.946,-4.683,0.8909999999999999,0.115,3.75e-05,125.085,1
4460,0.366,0.94,-5.119,0.369,0.000769,9.42e-05,130.19799999999998,1
4461,0.7979999999999999,0.639,-4.812,0.8290000000000001,0.0882,0.0,95.968,1
4462,0.601,0.544,-7.351,0.3,0.6729999999999999,0.0086,105.941,0
4463,0.38,0.596,-3.469,0.16,0.123,1.46e-06,134.44299999999998,0
4464,0.583,0.584,-5.362,0.136,0.254,0.0,140.039,0
4465,,,,,,,,0
4466,0.838,0.594,-5.695,0.507,0.176,0.0,90.038,1
4467,0.6609999999999999,0.657,-4.269,0.931,0.086,0.0,89.985,1
4468,0.705,0.72,-3.49,0.8220000000000001,0.0302,8.840000000000001e-05,112.021,1
4469,0.5820000000000001,0.6509999999999999,-4.971,0.191,0.0749,0.0,171.463,1
4470,0.7609999999999999,0.537,-8.139,0.555,0.0241,0.0,92.02,1
4471,0.779,0.66,-4.854,0.526,0.0496,0.0,83.914,1
4472,0.7340000000000001,0.635,-7.03,0.931,0.0322,0.0,96.99,1
4473,0.6579999999999999,0.792,-5.172000000000001,0.573,0.182,0.0,89.861,1
4474,0.741,0.759,-5.096,0.362,0.0218,0.0,97.084,1
4475,0.674,0.413,-7.816,0.503,0.8370000000000001,1.91e-05,124.895,0
4476,0.679,0.8420000000000001,-4.364,0.72,0.275,0.0,119.013,1
4477,0.745,0.62,-8.24,0.603,0.0131,0.0,99.989,1
4478,0.469,0.132,-14.001,0.36,0.929,0.0,67.01100000000001,0
4479,0.95,0.8029999999999999,-4.195,0.86,0.145,0.0,117.0,1
4480,0.5710000000000001,0.89,-1.6,0.7509999999999999,0.00509,0.0,110.958,1
4481,0.598,0.4,-10.054,0.369,0.4589999999999999,0.0,96.938,0
4482,0.742,0.515,-6.265,0.5870000000000001,0.081,0.0,120.086,1
4483,0.7759999999999999,0.736,-6.308,0.536,0.0101,0.0,159.838,1
4484,0.685,0.8029999999999999,-4.251,0.799,0.0601,0.0,107.005,1
4485,0.6579999999999999,0.7809999999999999,-5.009,0.769,0.272,0.0,92.519,1
4486,0.722,0.3289999999999999,-11.617,0.166,0.088,0.0,99.991,0
4487,0.281,0.779,-5.104,0.344,0.0437,0.0,167.172,1
4488,0.677,0.525,-9.404,0.924,0.2239999999999999,0.0,87.042,1
4489,0.499,0.765,-4.148,0.665,0.113,0.0,83.916,1
4490,0.478,0.951,-4.159,0.534,0.0318,0.0,146.096,1
4491,0.7070000000000001,0.6629999999999999,-8.41,0.624,0.0189,0.0,131.938,1
4492,0.599,0.785,-4.013,0.52,0.4479999999999999,0.00336,140.046,1
4493,0.951,0.6,-4.675,0.8220000000000001,0.106,0.0,125.04,1
4494,0.8109999999999999,0.97,-6.065,0.878,0.0526,6.63e-05,114.351,1
4495,0.675,0.479,-9.87,0.4539999999999999,0.633,1.76e-05,81.99799999999999,0
4496,0.778,0.8240000000000001,-5.892,0.7559999999999999,0.284,0.0,100.024,1
4497,0.706,0.8009999999999999,-6.332999999999999,0.63,0.00577,0.0,100.013,1
4498,0.835,0.741,-1.609,0.612,0.0172,0.0577,111.963,1
4499,0.7879999999999999,0.8079999999999999,-4.77,0.8440000000000001,0.181,0.0,143.04,1
4500,0.967,0.583,-5.562,0.964,0.0584,0.0,117.0,1
4501,0.705,0.7959999999999999,-6.845,0.8640000000000001,0.0708,0.0,166.042,1
4502,0.7240000000000001,0.6890000000000001,-5.922000000000001,0.693,0.083,0.0,146.496,1
4503,0.862,0.515,-7.305,0.821,0.0406,0.0,82.99,1
4504,0.5920000000000001,0.7290000000000001,-4.156000000000001,0.7090000000000001,0.022,0.0,116.03,1
4505,0.8029999999999999,0.4539999999999999,-4.802,0.7390000000000001,0.352,0.0,99.99,1
4506,0.544,0.823,-4.3180000000000005,0.434,0.158,0.0,210.75,1
4507,0.6990000000000001,0.5920000000000001,-8.298,0.589,0.273,0.0,94.933,1
4508,0.888,0.5770000000000001,-7.702000000000001,0.609,0.0986,0.0,84.00299999999999,1
4509,0.68,0.649,-4.819,0.46,0.00474,9.23e-05,137.009,1
4510,0.5670000000000001,0.795,-4.985,0.635,0.0938,0.0,170.06,1
4511,0.529,0.922,-3.84,0.628,0.000198,0.0,109.847,1
4512,0.748,0.63,-5.832000000000001,0.61,0.214,0.0,90.889,1
4513,0.5529999999999999,0.865,-4.751,0.735,0.017,1.05e-05,96.161,1
4514,0.835,0.757,-5.029,0.626,0.00647,0.0,82.038,1
4515,0.8859999999999999,0.62,-5.854,0.6,0.0819999999999999,0.0,76.035,1
4516,0.527,0.6709999999999999,-5.032,0.331,0.00842,0.0,136.03,1
4517,0.64,0.743,-4.08,0.361,0.2689999999999999,0.0,122.035,1
4518,0.591,0.406,-8.466000000000001,0.3339999999999999,0.8390000000000001,0.0,143.869,0
4519,0.557,0.609,-4.463,0.172,0.193,7.69e-05,104.01,0
4520,0.476,0.769,-5.343999999999999,0.287,0.0328,0.0,129.05100000000002,1
4521,0.64,0.989,-3.707,0.49,0.00328,2.07e-06,142.024,1
4522,0.862,0.742,-4.722,0.511,0.00376,0.00855,127.91,1
4523,0.616,0.961,-3.144,0.523,0.00494,0.0,114.492,1
4524,0.5710000000000001,0.613,-6.836,0.583,0.177,0.0,83.31700000000001,1
4525,0.64,0.62,-5.931,0.609,0.016,0.0,129.37,1
4526,0.711,0.7609999999999999,-3.04,0.718,0.067,0.0,95.824,1
4527,0.652,0.551,-6.299,0.372,0.289,0.0,79.995,1
4528,0.731,0.368,-10.38,0.512,0.0054399999999999,0.0,145.171,1
4529,0.684,0.8190000000000001,-3.309,0.25,0.262,0.00197,179.99900000000002,1
4530,0.605,0.633,-5.899,0.5920000000000001,0.119,0.0,87.26,1
4531,0.75,0.888,-4.524,0.935,0.0147,1.11e-06,115.973,1
4532,0.8909999999999999,0.439,-7.994,0.622,0.0351,0.0,77.499,1
4533,0.551,0.81,-4.365,0.332,0.0155,0.0,73.464,1
4534,0.4529999999999999,0.942,-4.256,0.457,0.0004,2.65e-06,143.85,1
4535,0.441,0.815,-4.088,0.522,0.000731,0.0,164.021,1
4536,0.701,0.542,-6.893,0.387,0.0536,0.0,143.595,1
4537,0.622,0.503,-6.417000000000001,0.58,0.265,0.000473,93.984,1
4538,0.858,0.484,-7.447999999999999,0.3289999999999999,0.0241,1.8e-06,99.992,1
4539,0.518,0.797,-5.153,0.293,0.000696,0.0,132.915,1
4540,0.421,0.728,-5.644,0.311,0.136,0.0,150.12,1
4541,0.936,0.491,-10.550999999999998,0.9,0.0676,0.0,119.98,1
4542,0.826,0.67,-5.559,0.794,0.00798,0.0,74.007,1
4543,0.748,0.7929999999999999,-7.795,0.916,0.324,0.0,104.838,1
4544,0.947,0.883,-6.306,0.56,0.022,0.000478,100.004,1
4545,0.7,0.518,-7.191,0.542,0.0471,0.0,75.973,1
4546,0.7340000000000001,0.599,-8.462,0.772,0.206,0.0,145.185,1
4547,0.7709999999999999,0.6759999999999999,-6.018,0.804,0.285,4.49e-06,119.997,1
4548,0.962,0.64,-5.987,0.5329999999999999,0.0556,1.97e-05,106.995,1
4549,0.7859999999999999,0.511,-6.66,0.5870000000000001,0.0825,0.0,80.0,1
4550,0.906,0.624,-5.556,0.775,0.000185,6.21e-06,84.009,1
4551,0.797,0.586,-6.98,0.768,0.0263,5.44e-05,157.151,1
4552,0.937,0.738,-5.301,0.911,0.292,0.0,118.994,1
4553,0.524,0.635,-7.22,0.603,0.27,0.0,127.618,1
4554,0.412,0.5670000000000001,-7.1,0.422,0.00407,6.24e-05,174.519,1
4555,0.7440000000000001,0.368,-6.349,0.391,0.0702,0.0,84.01799999999999,1
4556,0.534,0.87,-3.582,0.8079999999999999,0.048,0.0,131.688,1
4557,0.446,0.77,-6.121,0.7170000000000001,0.0183,1.07e-06,82.765,1
4558,0.644,0.62,-7.479,0.429,0.0461,0.0,67.26100000000001,1
4559,0.69,0.86,-2.622,0.867,0.111,0.0,176.02700000000002,1
4560,0.644,0.746,-4.941,0.355,0.0071,1.22e-05,105.253,1
4561,0.5820000000000001,0.952,-3.848,0.655,0.00324,0.0,103.027,1
4562,0.444,0.867,-4.033,0.3229999999999999,0.00263,0.0,93.423,1
4563,0.359,0.518,-3.537,0.135,0.665,0.0,76.572,0
4564,0.755,0.408,-10.33,0.465,0.0133,0.0,76.03399999999999,1
4565,0.941,0.631,-5.997999999999999,0.63,0.0366,1.8e-06,128.597,1
4566,0.384,0.685,-5.724,0.2019999999999999,0.513,0.0,92.166,0
4567,0.946,0.732,-6.38,0.542,0.00922,0.0,103.691,1
4568,0.7809999999999999,0.625,-9.139,0.679,0.00447,0.0,83.024,1
4569,0.805,0.494,-6.027,0.408,0.00164,0.0,115.049,1
4570,0.5770000000000001,0.7559999999999999,-5.82,0.6629999999999999,0.159,0.0002319999999999,176.75,1
4571,0.6459999999999999,0.923,-3.108,0.74,0.0109,0.0,153.659,1
4572,0.535,0.73,-5.574,0.723,0.0529,0.0,74.89,1
4573,0.649,0.647,-7.695,0.405,0.0039,0.161,125.02,1
4574,0.789,0.8809999999999999,-5.757999999999999,0.647,0.108,0.0,133.30100000000002,1
4575,0.6759999999999999,0.512,-4.18,0.3329999999999999,0.075,0.0,116.69,1
4576,0.654,0.564,-7.186,0.451,0.304,0.0,86.948,1
4577,0.802,0.772,-4.893,0.654,0.358,0.0,96.046,1
4578,0.6859999999999999,0.883,-5.055,0.581,0.000795,0.00131,100.035,1
4579,0.4629999999999999,0.524,-8.207,0.308,0.026,0.0,144.055,1
4580,0.315,0.7509999999999999,-5.74,0.272,0.0041,0.0,119.566,1
4581,0.447,0.6940000000000001,-4.637,0.509,0.0293,5.46e-06,175.868,1
4582,0.579,0.821,-4.6160000000000005,0.551,0.0117,0.0,174.063,1
4583,0.755,0.765,-3.475,0.737,0.218,0.0,119.954,1
4584,0.7120000000000001,0.647,-4.277,0.292,0.239,0.0,113.116,1
4585,0.451,0.55,-8.137,0.594,0.0108,0.0,80.001,1
4586,0.519,0.7490000000000001,-3.318,0.29,0.271,0.0,147.905,1
4587,0.6509999999999999,0.293,-10.575,0.313,0.8859999999999999,0.0,104.063,0
4588,0.866,0.46,-9.252,0.29,0.0442,0.0,99.98,1
4589,0.873,0.873,-6.202999999999999,0.809,0.0556,0.0008699999999999,116.949,1
4590,0.81,0.748,-6.464,0.669,0.32,0.0,130.983,1
4591,0.79,0.457,-6.231,0.355,0.24,0.0,125.249,1
4592,0.56,0.959,-2.4330000000000003,0.67,0.0007379999999999,0.000206,163.983,1
4593,0.8059999999999999,0.867,-2.425,0.895,0.00546,0.0002009999999999,113.993,1
4594,0.617,0.6890000000000001,-4.988,0.642,0.00556,0.0,145.053,1
4595,0.621,0.6,-6.349,0.485,0.2769999999999999,0.0,80.021,1
4596,0.423,0.912,-3.232,0.3379999999999999,0.0525,0.0,145.942,1
4597,0.7340000000000001,0.8079999999999999,-6.448,0.805,0.1889999999999999,0.6990000000000001,114.764,1
4598,0.904,0.598,-7.651,0.785,0.0568,0.0,129.055,1
4599,0.732,0.7240000000000001,-2.104,0.8079999999999999,0.511,0.0,140.13,1
4600,0.973,0.723,-4.017,0.7509999999999999,0.17,0.0002819999999999,110.625,1
4601,0.687,0.723,-4.751,0.432,0.122,0.0010199999999999,76.0,1
4602,0.6659999999999999,0.711,-4.227,0.884,0.526,0.0,79.755,1
4603,0.45,0.8490000000000001,-3.881,0.336,0.0021,1.61e-06,143.904,1
4604,0.625,0.726,-7.731,0.483,0.00728,0.0,103.98,1
4605,0.685,0.8,-6.564,0.483,0.0847,0.0,120.226,1
4606,0.706,0.889,-3.692,0.882,0.00125,0.0,141.025,1
4607,0.794,0.777,-3.696,0.706,0.0982,0.0,160.02200000000002,1
4608,0.762,0.6609999999999999,-6.075,0.769,0.15,0.0,130.009,1
4609,0.601,0.888,-4.018,0.4,0.000623,0.0,100.033,1
4610,0.675,0.3939999999999999,-8.539,0.405,0.0611,0.0,104.987,1
4611,0.745,0.568,-8.332,0.493,0.0007559999999999,0.0,144.14,1
4612,0.56,0.736,-6.9670000000000005,0.8220000000000001,0.317,0.0,91.299,1
4613,0.616,0.91,-3.004,0.693,0.0459,0.0,144.07299999999998,1
4614,0.4589999999999999,0.884,-5.005,0.615,0.00539,0.0,154.868,1
4615,0.623,0.93,-5.285,0.287,0.0141,1.64e-06,120.119,1
4616,0.631,0.584,-7.188,0.499,0.0708,0.0,95.913,1
4617,0.565,0.873,-5.906000000000001,0.755,0.107,0.0,130.422,1
4618,0.764,0.487,-6.734,0.352,0.25,0.0,116.027,1
4619,0.916,0.85,-5.067,0.972,0.168,0.000106,121.001,1
4620,0.7440000000000001,0.6970000000000001,-5.063,0.767,0.0106,0.0,149.28,1
4621,0.605,0.614,-6.745,0.573,0.291,0.0,86.491,1
4622,,,,,,,,0
4623,0.67,0.348,-12.229,0.804,0.27,0.0,113.306,1
4624,0.835,0.5710000000000001,-4.771,0.902,0.0716,0.0,138.03799999999998,1
4625,0.522,0.8740000000000001,-4.392,0.196,0.000273,0.00579,132.018,1
4626,0.825,0.909,-4.009,0.625,0.133,0.0,128.003,1
4627,0.545,0.932,-2.189,0.465,0.000665,0.0,92.956,1
4628,0.8759999999999999,0.4479999999999999,-8.302999999999999,0.72,0.0176,0.0,90.01899999999999,1
4629,0.763,0.629,-8.66,0.7090000000000001,0.0891,0.0,142.149,1
4630,0.335,0.6759999999999999,-4.68,0.341,0.00275,0.0,175.845,1
4631,0.5770000000000001,0.6679999999999999,-4.884,0.7020000000000001,0.105,0.0,60.709,1
4632,0.8079999999999999,0.545,-5.728,0.8220000000000001,0.529,0.0,109.96,1
4633,0.73,0.715,-6.297000000000001,0.412,0.0109,0.0,81.99799999999999,1
4634,0.217,0.905,-4.103,0.236,0.000289,0.00011,96.95,1
4635,0.444,0.708,-5.926,0.26,0.0419,0.0,105.412,1
4636,0.764,0.7509999999999999,-3.74,0.418,0.00554,0.000237,91.977,1
4637,0.2739999999999999,0.8079999999999999,-2.678,0.131,0.0382,0.0,161.10399999999998,1
4638,0.812,0.721,-5.084,0.772,0.1939999999999999,0.0,94.939,1
4639,0.654,0.61,-6.051,0.118,0.0399,0.0,118.032,1
4640,0.664,0.491,-6.544,0.24,0.594,0.0,127.97,0
4641,0.701,0.7240000000000001,-5.751,0.425,0.267,0.0,132.035,1
4642,0.691,0.7490000000000001,-4.567,0.473,0.0055899999999999,0.0,140.014,1
4643,0.514,0.91,-2.978,0.472,0.00168,0.00187,145.907,1
4644,0.6970000000000001,0.629,-5.757000000000001,0.439,0.409,3.8e-06,123.279,1
4645,0.684,0.606,-7.268,0.723,0.17,0.0,127.901,1
4646,0.698,0.863,-5.292000000000001,0.414,0.0408,0.0,160.894,1
4647,0.534,0.8590000000000001,-2.846,0.7290000000000001,0.034,1.23e-06,72.77600000000001,1
4648,,,,,,,,0
4649,0.649,0.552,-5.419,0.158,0.03,6.47e-06,89.969,1
4650,0.423,0.94,-4.012,0.505,0.00166,0.0,149.934,1
4651,0.721,0.72,-6.145,0.643,0.0564,0.0,76.976,1
4652,0.672,0.585,-5.797000000000001,0.8340000000000001,0.192,0.0,77.998,1
4653,0.375,0.726,-6.46,0.44,0.115,0.0,173.99,1
4654,0.706,0.621,-6.797000000000001,0.785,0.213,0.00208,126.028,1
4655,0.687,0.871,-5.468999999999999,0.629,0.0133,0.0,92.998,1
4656,0.96,0.895,-6.899,0.92,0.335,0.000176,120.01,1
4657,0.6409999999999999,0.72,-4.3260000000000005,0.578,0.0102,0.0,77.969,1
4658,0.875,0.7440000000000001,-5.202999999999999,0.815,0.0206,0.0,134.012,1
4659,0.441,0.949,-2.248,0.485,4.44e-05,0.0,130.817,1
4660,0.442,0.774,-5.537999999999999,0.377,0.0943,0.0,139.775,1
4661,0.772,0.59,-6.957000000000001,0.743,0.0917,0.0,83.99799999999999,1
4662,0.617,0.422,-6.794,0.264,0.303,0.0,99.966,0
4663,0.741,0.816,-4.823,0.7020000000000001,0.00104,0.0968,132.94899999999998,1
4664,0.432,0.895,-3.682,0.625,0.127,1.16e-05,104.458,1
4665,0.769,0.52,-5.14,0.58,0.0219,0.0,140.112,1
4666,0.847,0.667,-5.7,0.7070000000000001,0.0869,0.0,77.492,1
4667,0.862,0.7070000000000001,-6.242999999999999,0.8490000000000001,0.335,0.0001159999999999,121.259,1
4668,0.452,0.675,-5.172000000000001,0.23,0.206,1.27e-06,139.87,1
4669,0.645,0.941,-3.425,0.8809999999999999,0.1689999999999999,0.0,106.015,1
4670,0.723,0.732,-5.513999999999999,0.503,0.11,0.0,104.991,1
4671,0.7170000000000001,0.583,-5.008,0.816,0.506,0.0,139.76,1
4672,0.918,0.609,-5.64,0.304,0.0928,0.0,128.00799999999998,1
4673,0.638,0.6559999999999999,-5.886,0.225,0.188,0.0,104.036,1
4674,0.828,0.433,-9.716,0.44,0.0656,0.0008759999999999,148.07299999999998,1
4675,0.466,0.759,-4.978,0.3279999999999999,0.0521,0.0,160.033,1
4676,0.583,0.7859999999999999,-3.142,0.573,0.0208,0.0,123.052,1
4677,0.573,0.7120000000000001,-5.976,0.346,0.0572,0.0,140.012,1
4678,0.659,0.696,-4.291,0.665,0.143,0.0,86.001,1
4679,0.672,0.8190000000000001,-4.457,0.446,0.0371,0.000184,120.013,1
4680,0.575,0.684,-6.007000000000001,0.926,0.299,0.0,172.155,1
4681,0.705,0.469,-7.46,0.552,0.242,0.0,82.009,1
4682,0.485,0.619,-7.115,0.416,0.0941,3.31e-06,138.017,1
4683,0.6990000000000001,0.76,-3.173,0.696,0.00223,0.0,129.996,1
4684,0.68,0.687,-6.162000000000001,0.467,0.0161,0.0,150.053,1
4685,0.706,0.794,-4.321000000000001,0.7290000000000001,0.11,0.0,124.93,1
4686,0.853,0.6759999999999999,-5.533,0.551,0.0446,3.37e-05,122.65,1
4687,0.721,0.88,-3.896,0.655,0.191,0.0,110.021,1
4688,0.7240000000000001,0.768,-6.438,0.53,0.0268,2.44e-05,125.998,1
4689,0.716,0.6659999999999999,-7.718999999999999,0.8640000000000001,0.129,0.0,78.498,1
4690,0.753,0.931,-4.922,0.767,0.00994,0.0069599999999999,113.029,1
4691,0.535,0.8859999999999999,-3.1060000000000003,0.445,0.000304,2.26e-06,126.012,1
4692,0.728,0.5820000000000001,-4.141,0.417,0.196,0.000632,184.045,1
4693,0.6859999999999999,0.457,-8.322000000000001,0.718,0.595,0.0,150.953,0
4694,0.693,0.7090000000000001,-5.787000000000001,0.889,0.0352,3.4e-06,79.237,1
4695,0.951,0.79,-5.79,0.78,0.0042899999999999,0.0,117.007,1
4696,0.5660000000000001,0.7659999999999999,-5.0360000000000005,0.547,0.431,0.0,168.005,1
